"Churn","MonthlyCharge","Gender","Age","Income","DeviceProtection","Tenure","Bandwidth_GB_Year","Contacts","Yearly_equip_failure","Item4","Item5","Item6","Item7"
"0","149.9378","0","23","57725.74","0","66.49211","6528.05337","2","0","2","5","2","3"
"0","179.9476","1","27","23785.52","0","68.69674","6054.623559","1","0","3","3","2","4"
"0","149.9845","1","40","31402.9","1","58.30226","5144.345915","2","0","3","4","3","2"
"0","252.624","0","21","13893.6","0","62.43485","5848.614354","1","0","3","2","3","4"
"0","184.9797","1","37","34261.92","1","68.12367","6597.155039","2","0","3","3","3","4"
"0","149.9915","0","64","93970.75","1","61.20291","5301.140786","1","0","2","3","5","6"
"0","212.6228","0","46","12421.16","0","48.89289","5194.247313","2","0","3","4","3","2"
"0","104.9923","1","52","33004.61","0","62.17828","5314.541588","1","0","4","3","4","4"
"0","139.9678","1","63","26828.46","0","51.05765","4430.640106","0","0","5","4","3","5"
"0","172.4404","1","37","11096.39","0","61.41766","5876.66853","1","0","4","3","3","5"
"0","192.4567","1","58","14493.87","0","66.80803","5679.413102","1","1","4","2","6","5"
"0","104.9923","1","45","28431.85","0","67.78586","5766.181037","1","0","3","3","3","5"
"0","129.995","0","81","44732.75","1","61.49459","5265.014414","2","1","1","5","4","4"
"0","192.4885","1","67","31304.23","1","50.27485","4345.452904","1","0","2","4","3","3"
"0","212.6415","0","51","18078.02","1","54.55234","5561.852852","1","0","5","3","5","5"
"0","152.4624","1","20","13642.51","0","68.67008","6507.865826","1","2","2","4","3","3"
"0","245.1457","0","71","36271.6","1","62.03084","5829.643329","2","0","4","3","4","4"
"0","127.4738","0","60","27715.71","1","55.591","5192.718983","1","0","4","3","5","4"
"0","162.4713","1","40","45203.76","1","71.98828","6304.569466","1","0","3","3","5","4"
"0","137.4616","1","36","35138","0","61.70653","5351.253775","2","0","4","3","3","4"
"0","159.9349","0","86","28883.86","0","68.23146","5835.931989","1","0","4","2","5","2"
"0","159.9794","1","43","26157.03","1","57.33546","5658.119795","2","1","3","5","5","5"
"0","117.4858","1","87","32134.66","1","41.93","3621.670599","0","0","3","2","3","5"
"1","202.65","1","32","19360.56","1","42.73824","4710.736343","2","0","4","3","4","4"
"0","139.9349","1","38","43560.75","0","47.46129","4750.23799","1","2","3","4","3","3"
"0","190.1737","0","88","22016.87","1","61.70332","5622.295605","2","0","3","4","5","5"
"1","210.1051","1","42","73585.2","0","45.6406","4810.343275","1","0","5","2","4","5"
"1","232.624","1","23","13419.4","0","70.54929","6842.591894","2","1","4","4","6","4"
"0","182.4433","1","44","131421.6","0","71.26299","6716.643947","0","0","3","5","3","4"
"0","179.9794","0","48","58634.05","1","49.19922","4459.144157","1","0","4","4","4","5"
"0","214.9663","1","49","25377.86","1","68.59441","6153.244903","0","1","4","3","4","3"
"0","182.4538","0","28","73871.69","0","36.88048","3531.898755","2","0","3","2","4","4"
"0","192.4567","1","51","42176.36","0","63.86048","5460.847751","0","1","4","2","3","3"
"0","104.9629","1","40","13479.83","0","68.36284","5918.039284","0","0","4","3","4","3"
"0","207.4811","1","24","12826.8","1","66.03197","6005.171652","2","1","2","4","3","4"
"0","139.965","1","22","34128.52","1","38.01787","3953.160859","1","0","4","3","3","2"
"0","137.4872","0","62","5841.81","1","55.13723","4676.604059","2","1","4","4","4","3"
"0","184.9963","1","48","44510.61","1","65.61344","5921.940703","0","0","5","4","4","2"
"0","114.9728","0","41","53710.01","0","54.79873","4703.453548","0","1","3","3","3","3"
"0","117.4686","0","57","27210.96","0","45.91152","4522.635377","0","1","5","2","3","4"
"0","152.466","1","84","4850.34","0","47.56294","4149.007278","0","0","2","4","2","2"
"0","149.9845","1","34","51855.3","1","59.36326","5374.093177","0","0","3","2","4","3"
"0","182.4762","1","64","7194.85","0","54.79811","4769.664836","0","1","2","4","3","2"
"0","287.6427","0","51","21397.92","1","66.8679","6261.840951","1","0","4","4","2","4"
"0","117.4392","0","67","28885.46","0","62.83739","5744.96728","2","0","2","3","4","5"
"0","149.9621","0","27","47100.05","1","54.41951","4950.374878","0","1","3","4","4","4"
"0","152.4579","0","73","72477.17","1","64.54829","6075.403261","0","0","4","2","4","3"
"0","287.6427","0","37","18685.16","1","65.52483","6351.617139","0","0","2","4","3","3"
"0","207.6386","1","85","43345.6","0","63.94696","5742.088036","0","0","2","4","4","4"
"0","149.9598","1","36","23960.61","0","55.505","4885.896119","1","0","2","3","2","3"
"0","127.4421","1","18","12435.87","0","64.38615","5980.119936","0","0","3","4","3","2"
"0","265.147","0","77","149891.1","1","56.51219","5203.296804","0","0","2","5","3","3"
"1","172.4404","1","47","11319.52","0","47.11262","4733.327376","1","0","3","4","3","4"
"0","152.4798","1","71","40647.66","1","63.50859","5517.434596","2","0","3","4","4","3"
"0","159.965","1","28","18620.96","1","67.61562","5852.816544","1","0","4","4","3","4"
"0","182.4538","0","32","27601.96","0","71.24628","6211.505298","1","0","4","3","5","4"
"0","220.1149","0","35","33350.91","0","52.53836","5431.77178","1","1","3","2","4","5"
"0","152.4579","1","36","20069.25","1","58.13967","5624.550489","1","0","3","3","3","6"
"0","179.9656","1","49","38524.15","0","41.27155","3550.827248","1","0","3","5","4","3"
"0","147.4421","1","28","86463.61","0","61.91437","5392.876359","1","1","3","4","3","4"
"0","159.9642","0","43","33465.9","0","71.78213","6339.798083","0","0","4","5","4","5"
"0","184.961","0","35","37419.19","0","51.74735","5181.433033","1","0","4","4","3","3"
"0","162.4608","1","70","37394.14","1","67.16748","6185.878482","0","0","4","1","7","4"
"0","134.9801","1","42","52101.8","0","49.75092","4387.374407","1","1","3","6","2","4"
"0","242.6143","1","78","52128.79","0","65.86516","5948.573891","0","0","4","4","4","5"
"0","182.4608","0","32","12018.73","1","46.86241","4346.289268","1","0","2","4","4","3"
"0","162.4818","1","43","35583.03","0","65.40232","5845.199618","2","0","4","2","4","3"
"0","169.9378","1","26","14472.75","0","64.58418","5619.82827","0","1","4","4","3","3"
"1","194.9699","1","37","38040.43","1","53.08332","4823.231075","0","0","3","4","3","4"
"0","184.9496","1","18","44455.34","0","71.91339","6957.206381","3","1","3","5","4","3"
"0","149.9483","0","69","20507.78","0","67.25763","5691.423795","1","0","3","4","4","3"
"0","149.9621","1","25","22427.56","1","58.50824","5214.115508","2","1","5","4","4","4"
"0","172.5104","1","73","19839.22","1","71.4622","6104.609294","1","0","3","4","2","3"
"0","142.4526","1","33","66681.76","0","70.67499","6682.345453","1","0","3","4","3","4"
"0","194.9882","1","85","126992.3","1","60.51117","5230.965245","1","0","3","5","2","4"
"0","114.9728","1","29","19153.42","0","45.25561","3847.783663","0","1","3","3","2","3"
"0","149.9845","0","18","9037.43","1","64.22099","5845.299468","2","1","3","3","4","5"
"0","144.9607","1","55","9005.1","0","70.2187","5866.278162","0","1","4","3","4","3"
"0","184.967","0","83","2842.64","1","47.81985","4262.753521","0","0","3","3","6","4"
"0","112.4551","1","37","29952.37","0","68.28659","5633.460754","1","1","3","3","4","3"
"0","187.656","0","87","50722.81","1","71.5701","6328.049165","3","0","4","3","4","5"
"0","232.6378","0","52","26270.48","1","59.14141","5940.651428","0","0","3","3","3","6"
"0","240.1149","0","72","34995.55","0","58.12044","5292.78252","1","2","2","4","4","5"
"0","210.127","0","28","6057.28","0","64.28134","5975.890408","0","0","4","3","3","3"
"0","242.6326","1","64","53254.75","0","65.2394","5961.257871","0","0","2","4","4","2"
"0","222.65","1","20","13880.01","1","65.31873","6125.213003","1","0","6","3","5","2"
"0","252.6378","1","32","16592.28","1","54.12731","5165.616078","3","2","5","4","2","3"
"0","204.9496","1","33","39381.88","0","40.73055","3847.123645","0","0","5","3","6","5"
"0","152.4579","0","62","41287.82","1","64.98884","6116.781073","1","0","4","4","4","3"
"0","147.4783","0","63","15263.96","0","71.74549","6122.640412","2","0","4","4","3","3"
"0","182.4762","0","76","32724.83","0","65.9436","5787.413462","2","2","4","3","5","4"
"0","172.4885","1","31","19773.15","1","51.54301","4950.103922","2","0","5","2","6","5"
"0","137.5165","1","23","2842.85","1","71.13061","6104.598627","2","2","4","5","4","3"
"0","149.9741","1","86","11050.03","0","62.4021","5737.637102","1","1","3","3","5","4"
"0","159.965","0","33","64328","1","66.17677","5923.952015","1","0","2","6","2","2"
"0","235.1417","1","32","49486.67","0","66.81622","6551.623181","1","0","4","4","3","3"
"0","252.624","1","86","74086.17","0","47.65766","4439.207305","0","1","5","4","3","4"
"0","222.6281","1","67","27898","1","66.01153","6398.595369","1","0","3","5","3","4"
"0","227.4754","1","37","6556.37","1","64.62103","5748.202465","3","1","3","5","5","5"
"0","105.011","1","62","76812.26","1","65.64436","5455.249378","0","2","4","2","3","5"
"0","94.97283","1","58","8091.47","0","61.91633","5531.341307","1","1","3","3","4","3"
"0","197.6288","0","43","42589.53","0","58.97078","5510.361577","1","0","4","4","4","4"
"0","112.4844","1","69","6137.14","0","65.45503","5430.052321","1","0","5","2","4","4"
"0","187.5139","1","89","40648.31","1","66.36071","5893.164803","2","0","3","4","2","4"
"1","222.6609","1","57","27832.81","1","69.91714","6373.012781","0","1","4","4","4","3"
"0","242.6143","1","29","28282.29","0","49.86477","4798.189466","2","1","3","4","1","4"
"0","287.6427","1","34","39933.37","1","41.3275","4147.013836","2","0","3","5","3","4"
"0","222.6281","0","78","12246","1","56.5003","5722.608267","0","0","2","2","4","3"
"0","179.9476","1","21","43915.04","0","57.55841","5130.859668","0","0","4","3","5","3"
"0","222.6143","1","69","24650.65","0","65.26459","6280.796851","1","1","3","3","5","5"
"0","190.1599","1","84","52506.62","0","68.01321","6024.552428","2","0","4","3","2","3"
"0","104.9629","1","22","73611.46","0","69.05044","6064.179779","1","0","5","3","4","4"
"0","257.6513","1","77","41756.12","1","68.90605","6904.05739","0","0","3","4","1","2"
"0","124.9643","1","73","6034.69","0","70.33871","5718.68358","2","0","2","4","3","4"
"1","245.1283","1","79","6249.7","0","59.27052","5899.700912","1","1","4","5","3","3"
"1","232.6378","1","37","61425.51","1","36.88134","4180.404092","0","0","3","3","5","4"
"0","182.4653","1","81","28379.08","0","58.42671","5018.922157","1","0","2","3","3","3"
"0","92.45514","0","44","31722.2","0","70.11539","6348.492212","1","1","3","3","6","5"
"0","174.9744","1","86","6757.33","0","50.97055","4778.620483","1","0","3","5","3","4"
"0","149.9378","1","87","22635.96","0","70.54541","6568.053155","0","0","2","4","3","5"
"0","139.9568","1","24","4035.91","0","62.91776","5507.18923","0","0","3","4","3","3"
"0","262.6106","0","31","25263.19","0","55.10455","5274.080857","2","2","1","3","2","2"
"0","220.1478","0","83","12860.97","0","70.39347","6266.666067","2","0","5","5","3","4"
"1","222.6143","0","49","18911.43","0","45.10633","4710.915257","0","1","4","3","3","5"
"0","172.4579","1","78","48688.3","1","62.23238","5439.486404","0","1","3","5","4","2"
"0","257.6549","1","59","80149.29","1","56.98279","5381.845958","2","0","2","6","3","4"
"0","117.4858","0","43","99932.29","1","56.84758","5004.513585","0","0","5","3","5","4"
"0","169.9447","1","22","28516.89","0","49.59993","4480.828708","1","0","5","4","4","2"
"0","137.4686","0","68","112837.8","0","70.50302","6057.265464","0","1","4","3","3","3"
"0","182.447","0","35","25405.05","0","57.89585","5128.90263","1","1","3","4","2","1"
"0","130.0064","0","51","40225.9","1","63.58391","5604.547333","0","0","4","4","2","3"
"0","124.9781","1","86","55580.57","1","51.08011","4148.090988","0","0","3","2","5","4"
"0","142.5007","1","46","13801.14","1","53.79471","5181.030493","2","0","4","3","5","6"
"0","242.6435","1","51","61269.37","0","53.06052","4967.50972","0","0","4","4","3","3"
"0","179.9476","0","76","62939.99","0","62.96952","5476.19566","0","0","2","5","4","3"
"0","147.4564","0","41","28238.85","0","62.55541","5812.466707","1","1","3","4","1","2"
"0","262.6106","1","80","31450.16","0","68.31311","6210.2238","1","1","4","4","3","4"
"0","190.1737","1","19","106084.8","1","64.12593","5999.971412","1","3","3","4","2","5"
"0","174.9919","0","66","16210.46","1","59.39367","5339.490928","0","0","2","4","3","4"
"0","160.0013","1","66","35965.27","1","63.98562","5449.052305","3","0","3","4","4","4"
"0","124.9643","0","41","9789.41","0","55.58159","4665.934869","1","0","4","2","2","4"
"0","147.4893","1","51","76095.68","0","52.21545","4533.343418","0","0","3","3","3","4"
"0","117.4392","0","32","90706.26","0","53.61209","5134.60308","1","1","5","2","5","4"
"0","147.4783","1","27","29228.14","0","50.54849","4452.333316","2","0","4","5","3","4"
"1","190.127","0","46","43736.4","0","62.33818","6201.935276","2","0","4","3","4","5"
"0","117.4392","0","45","7071.85","0","67.2599","6210.252604","1","0","4","4","4","3"
"0","229.9931","0","28","72549.36","1","54.396","5189.736525","2","0","1","6","2","2"
"0","152.4907","1","89","54872.48","1","54.53013","4745.853799","0","0","2","4","4","4"
"0","182.4676","1","57","65558.44","1","40.32467","3629.658181","0","0","4","4","2","3"
"0","222.65","1","52","19533.16","1","67.58811","6144.675099","0","1","3","5","2","3"
"0","159.9656","0","66","52985.04","0","52.0997","4878.10553","3","0","3","3","4","5"
"0","230.1051","0","51","36262.17","0","70.02925","6359.455223","2","0","4","3","4","3"
"0","242.6281","1","20","29599.71","1","62.2937","5896.135561","0","2","4","2","5","3"
"0","204.9634","1","65","28276.68","1","69.97639","6188.586368","0","0","4","3","4","3"
"0","129.9621","0","83","16263.98","1","56.09767","5286.98629","0","1","2","3","3","3"
"0","174.9882","1","73","41055.8","1","48.92659","4888.511162","1","2","3","4","4","5"
"0","117.4392","1","69","138155.7","0","64.90171","5975.364608","2","0","3","4","4","3"
"0","152.466","1","67","43750.86","0","52.36016","4505.46376","3","1","3","4","4","4"
"0","242.6143","1","42","14578.27","0","47.24188","4694.576597","1","0","2","3","3","3"
"0","124.9935","0","51","44318.03","0","49.88118","4361.159098","2","0","4","4","4","4"
"0","162.5007","0","32","38806.49","1","51.39351","4668.189279","0","1","3","4","2","3"
"0","159.9942","0","81","16134.75","1","64.33331","5656.693914","4","1","4","3","5","4"
"0","182.4608","1","89","24417.9","1","58.06953","5026.193308","0","0","4","3","3","4"
"0","149.9378","0","77","21887.88","0","55.29166","5310.127657","1","0","2","5","4","3"
"0","182.4538","0","79","15231.77","0","68.82747","5920.786804","1","1","6","2","4","4"
"0","179.9656","1","59","44808.02","0","68.26584","5729.894172","1","0","4","3","6","5"
"0","134.9509","1","81","89310.12","0","58.42342","4805.808191","0","1","2","2","5","4"
"0","147.4738","0","28","34629.11","1","50.84495","4495.259979","0","0","3","3","4","4"
"0","159.9512","0","30","18998.58","0","63.87305","5633.418217","1","0","3","5","3","3"
"0","184.9634","0","62","12154.87","1","43.18866","4556.395722","0","0","3","5","3","4"
"0","159.9642","0","43","34164.73","0","64.2522","5722.812198","0","0","2","6","2","4"
"0","139.965","1","56","11397.14","1","48.79391","4663.083428","2","0","2","4","3","3"
"0","139.9349","1","29","63363.51","0","51.54883","5022.316317","4","1","2","3","3","4"
"0","144.9607","1","52","64756.4","0","70.24032","5847.100806","1","0","3","2","3","4"
"0","159.9794","0","30","17666.42","1","66.8616","6286.517671","1","0","5","3","2","3"
"0","139.9349","0","47","12116.02","0","43.2029","4326.507187","2","0","3","4","2","3"
"0","129.9598","1","72","17974.85","0","48.36469","4565.513222","2","0","3","4","4","3"
"0","147.4893","0","80","32843.32","0","46.39161","3951.00192","1","1","4","2","5","3"
"0","207.4811","1","70","27246.52","1","65.51344","5850.927531","2","1","1","5","1","1"
"0","162.4827","0","70","50998.03","1","70.74092","6190.252926","0","0","5","1","4","4"
"0","257.6549","0","18","44682.25","1","51.04299","5322.906337","2","0","4","3","2","4"
"0","190.127","1","24","47522.52","0","69.78016","6744.437459","0","1","4","3","4","3"
"1","255.1198","1","80","35866.89","0","59.99904","5885.235129","2","1","3","3","4","4"
"0","194.9882","1","62","23498.57","1","58.50038","5264.752684","1","1","2","5","5","4"
"0","124.9607","1","27","42924.08","0","65.84668","5951.771265","2","0","4","3","4","5"
"0","210.1563","0","79","12434.17","0","47.40865","4467.334158","0","0","4","2","5","3"
"0","107.4958","1","68","5512.35","1","64.91404","5921.680845","0","1","2","4","4","3"
"0","210.1051","1","28","4241.63","0","69.27282","6708.539556","2","0","5","4","3","3"
"0","174.9768","1","37","11320.55","1","62.20392","5936.572086","0","2","2","5","3","4"
"1","235.1372","1","20","8985.14","1","63.07037","6316.02224","0","2","4","3","4","4"
"0","179.9794","0","85","39270.14","1","41.54053","3710.298126","0","0","3","2","3","4"
